strain	branch_length	cTiter	cTiterSub	cTiterSub_x	clade_membership	clock_length	country	country_entropy	dTiter	dTiterSub	date	delta_frequency	dms_star	ep	ep_x	lbi	mutation_length	ne	ne_star	numdate	raw_date	rb	region	region_entropy	is_terminal	timepoint	lineage	segment	frequency	naive	weighted_distance_to_future	weighted_distance_to_present	log2_distance_effect
A/Wakayama/157/2013	0.001716984063014175	7.3176827848705575	6.1726924278819055	-10.944588121630215	e955b5d	0.001716984063014175	japan	-1.000088900581841e-12	0	0.0	2013-12-24	-1.9342003268734504	0.5568542929301948	9.24329350772858	-6.083025492681581	-0.9128834177451304	0.0011588044386789025	9	-1.29062235060191	2013.9801505817927	2013-12-24	7	japan_korea	-1.000088900581841e-12	True	2014-04-01	h3n2	ha	0.00043200000000000004	0.0	8.315587000000003	5.386426999999999	0.6264895058092612
A/Auckland/6/2014	0.0032639972621489486	8.284909401359345	8.275123795670543	-6.737902262308436	80897ab	0.0032639972621489486	new_zealand	-1.000088900581841e-12	0	1.0164267095653132	2014-09-09	0.7583061755412922	1.207631577782286	9.24329350772858	-4.480449595992084	0.04973544953148951	0.0011589413303946328	10	-1.29062235060191	2014.6899383983573	2014-09-09	6	oceania	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.065697	0.0	11.733119	6.318614999999998	0.8929063054839488
A/Belgium/H80/2014	0.001808190471908829	7.84343908209764	7.445289526700335	-11.617601878849213	7a8b37b	0.001808190471908829	belgium	-1.000088900581841e-12	0	0.0	2014-09-28	-1.6006281448092754	0.5187457131866039	12.92294856653773	-2.4383595645251432	-0.39669044076461385	0.0011598765477243158	11	-0.3416353281005056	2014.7446954141	2014-09-29	7	europe	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.085026	0.0	16.540649	11.410015	0.5357151539255639
A/Brazil/128/2014	0.0013671299191472355	7.408737072557153	8.703759900822199	-10.211144098201148	7a8b37b	0.0013671299191472355	brazil	-1.000088900581841e-12	0	1.0164267095653132	2014-05-06	-1.6006281448092754	1.207631577782286	9.24329350772858	-5.377223336647189	-0.4172647599074077	0.001159195350316766	11	-1.29062235060191	2014.3477070499653	2014-05-07	6	south_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	1e-06	0.0	12.747699000000003	8.459862	0.5915308246220489
A/California/16/2014	0.0021067302772657566	7.589000808530468	6.9315779820875765	-8.727474276656238	ea08d9e	0.0021067302772657566	usa	-1.000088900581841e-12	0	0.0	2014-08-25	-0.3300166431875798	1.9991174647645589	9.24329350772858	-5.001893772100153	0.15895026552144	0.001741488688838661	13	1.5563387169023029	2014.6488706365506	2014-08-25	6	north_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.040774	0.0	4.6916020000000005	10.263828000000002	-1.1294163628887786
A/Cambodia/Y0703302/2014	0.0019356413415467406	8.102282592765842	7.016642303131744	-8.546755553547081	80897ab	0.0019356413415467406	cambodia	-1.000088900581841e-12	0	0.0	2014-06-19	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	0.06878545983215265	0.0005798536802313375	10	-1.29062235060191	2014.4654346338125	2014-06-19	7	southeast_asia	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.00024900000000000004	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Cameroon/4427/2014	0.00048268309377133567	8.182016964702402	7.016642199505209	-8.617432657960457	c9346ca	0.00048268309377133567	cameroon	-1.000088900581841e-12	0	0.0	2014-06-30	-0.846406415388211	0.5568542929301948	9.97922451949041	-5.3503089711608185	-0.960942756012964	0.0005795841879770818	9	-1.29062235060191	2014.495550992471	2014-06-30	7	africa	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.000802	0.0	9.742030999999999	5.354785	0.863393923485851
A/Cameroon/4680/2014	0.0005972269446130538	8.400752254188863	7.016642199505209	-8.617432657960457	c9346ca	0.0005972269446130538	cameroon	-1.000088900581841e-12	0	0.0	2014-07-08	-0.846406415388211	-1.6739633366753968	9.97922451949041	-5.3503089711608185	-1.010762049933868	0.001159769322427109	10	-0.3416353281005056	2014.520191649555	2014-07-09	7	africa	-9.99866855976916e-13	True	2014-10-01	h3n2	ha	0.0018960000000000001	0.0	10.742029000000004	6.350994	0.7582122092039286
A/Canberra/82/2014	0.0006032118867928223	8.802260160186814	6.9315779820875765	-8.727474276656238	ea08d9e	0.0006032118867928223	australia	-1.000088900581841e-12	0	0.0	2014-07-30	-0.3300166431875798	-0.6421002543873965	9.24329350772858	-4.9012290068831845	0.35822735600202504	0.0005821726319498973	12	0.6073516944008986	2014.580424366872	2014-07-31	6	oceania	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.010729	0.0	3.713938999999999	9.49257	-1.353848612824298
A/Dakar/23/2014	0.0011034555551541758	8.400752254188863	7.016642199505209	-8.617432657960457	c9346ca	0.0011034555551541758	senegal	-1.000088900581841e-12	0	0.0	2014-08-21	-0.846406415388211	0.5568542929301948	9.97922451949041	-5.3503089711608185	-1.2176582752734255	0.0005797042857142501	9	-1.29062235060191	2014.6379192334016	2014-08-21	7	africa	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.034460000000000005	0.0	9.742030999999999	5.354785	0.863393923485851
A/DistritoFederal/75551/2014	0.003623109121375326	7.408737072557153	7.445278408283401	-12.222157308073573	7a8b37b	0.003623109121375326	brazil	-1.000088900581841e-12	0	0.0	2014-08-24	-1.6006281448092754	-0.6274431083321692	9.97922451949041	-6.313069036024852	-1.3820816016978104	0.0011596984687069875	12	-0.3416353281005056	2014.6461327857635	2014-08-24	7	south_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.039158	0.0	12.747697000000002	8.510784	0.5828726912812335
A/Galicia/1786/2014	0.005243866986708628	7.234858012615242	6.938445569078039	-10.27054153875784	1a16e36	0.005243866986708628	spain	-1.000088900581841e-12	0	0.0	2014-07-03	-2.4613124913768285	0.058511327052467366	8.50736249596675	-6.2439267278953245	-1.7819140893212515	0.005820105636295063	15	1.5563387169023029	2014.5037645448324	2014-07-03	7	europe	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.0010789999999999999	0.0	13.951210999999999	11.310026999999998	0.30278798360373493
A/Glasgow/4144/2014	4.741044167567293e-05	8.399312284574782	7.016642303131744	-8.546755553547081	80897ab	4.741044167567293e-05	united_kingdom	-1.000088900581841e-12	0	0.0	2014-05-24	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	1.9422433752897572	2.213767202120364e-17	10	-1.29062235060191	2014.3942505133468	2014-05-24	7	europe	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	9e-06	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Guangdong/753/2014	0.0014497740448133655	7.970888510127509	7.570883007402662	-9.595410727589503	80897ab	0.0014497740448133655	china	-1.000088900581841e-12	0	0.4476387286497039	2014-05-13	0.7583061755412922	1.5681973707408772	10.71515553125224	-5.442871365887124	1.4485095807507131	0.0017405648892147411	10	-1.29062235060191	2014.3668720054761	2014-05-14	7	china	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	2e-06	0.0	11.772260999999997	6.576259	0.8400524089066238
A/Hangzhou/A762/2014	0.0033346338124573306	7.7183916051587	7.016642303131744	-8.546755553547081	80897ab	0.0033346338124573306	china	-1.000088900581841e-12	0	0.0	2014-09-15	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	0.22517475710683688	0.0023225116306769718	10	-1.29062235060191	2014.7063655030802	2014-09-15	7	china	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.074276	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Hawaii/34/2014	0.0056298484404164045	7.103411152692957	7.445278408283401	-12.222157308073573	7a8b37b	0.0056298484404164045	usa	-1.000088900581841e-12	0	0.0	2014-06-11	-1.6006281448092754	0.41028283237792207	9.97922451949041	-6.313069036024852	-1.6942956956730548	0.00348626660660401	12	-0.3416353281005056	2014.4435318275155	2014-06-11	7	north_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	9.8e-05	0.0	12.747699000000003	8.591061999999999	0.5693284706516515
A/Hawaii/47/2014	0.0012644708868479876	7.589000808530468	6.9315779820875765	-8.727474276656238	ea08d9e	0.0012644708868479876	usa	-1.000088900581841e-12	0	0.0	2014-07-18	-0.3300166431875798	0.6125514479400586	8.50736249596675	-5.804615401094256	0.2392480260399151	2.2426485653700713e-17	12	0.6073516944008986	2014.5448323066394	2014-07-18	6	north_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.004103	0.0	2.7139409999999993	8.514026999999999	-1.6494523077750127
A/HongKong/6033/2014	0.0	8.399312284574782	7.016642303131744	-8.546755553547081	80897ab	0.0	hong_kong	-1.000088900581841e-12	0	0.0	2014-06-04	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	1.6917243961079151	2.213767202120364e-17	10	-1.29062235060191	2014.4271047227926	2014-06-05	7	china	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	4.7e-05	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/HongKong/7127/2014	0.0005011174080113387	7.703748468652318	6.9315779820875765	-8.727474276656238	ea08d9e	0.0005011174080113387	hong_kong	-1.000088900581841e-12	0	0.0	2014-07-29	-0.3300166431875798	0.6125514479400586	8.50736249596675	-5.804615401094256	0.6720822443939873	0.0005802566604545513	12	0.6073516944008986	2014.5749486652976	2014-07-29	6	china	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.009365	0.0	2.7139409999999993	8.514026999999999	-1.6494523077750127
A/HongKong/7243/2014	0.0018215962362137829	8.39931015427205	7.016642528867539	-8.09404730674998	80897ab	0.0018215962362137829	hong_kong	-1.000088900581841e-12	0	1.8231805047158133e-07	2014-08-02	0.7583061755412922	0.8734486477231042	9.97922451949041	-5.3503089711608185	0.486060529836414	0.0017392548433940072	11	-0.3416353281005056	2014.5859000684463	2014-08-02	7	china	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.012237999999999999	0.0	9.943285000000001	5.828866999999999	0.7705070756886196
A/Iowa/7/2014	0.0007927970027356047	7.5889993122805794	6.9315779820875765	-8.727474276656238	ea08d9e	0.0007927970027356047	usa	-1.000088900581841e-12	0	0.0	2014-05-05	-0.3300166431875798	0.15524849101696736	9.24329350772858	-4.901099471078741	0.10462469487649018	2.2374264059687985e-17	12	0.6073516944008986	2014.342231348392	2014-05-05	6	north_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	1e-06	0.0	3.713938999999999	9.513852000000002	-1.3570794627646052
A/Iquique/62331/2014	0.0016524075055897453	7.408737072557153	7.4452801545553955	-11.955938317302149	7a8b37b	0.0016524075055897453	chile	-1.000088900581841e-12	0	1.4103961864319368e-06	2014-09-16	-1.6006281448092754	0.1728370662832401	11.451086543014071	-4.580802892022925	-0.3907168564479511	0.002320548886296043	12	0.6073516944008986	2014.7091033538672	2014-09-16	7	south_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.075525	0.0	14.779611999999998	9.840491000000002	0.5868061887839695
A/Kanagawa/159/2014	0.0012166163045829598	7.5889993122805794	6.9315779820875765	-8.727474276656238	ea08d9e	0.0012166163045829598	japan	-1.000088900581841e-12	0	0.0	2014-06-09	-0.3300166431875798	0.15524849101696736	9.24329350772858	-4.901099471078741	-0.27137690290542016	0.0017409082851704242	12	0.6073516944008986	2014.440793976728	2014-06-10	6	japan_korea	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	8.7e-05	0.0	3.713938999999999	9.513852000000002	-1.3570794627646052
A/Kobe/63/2014	0.0023443350090349875	7.718390538900236	7.016642303131744	-8.546755553547081	80897ab	0.0023443350090349875	japan	-9.99866855976916e-13	0	0.0	2014-05-21	0.7583061755412922	0.2021513583936947	10.71515553125224	-4.485104279929262	-0.0168062153166728	0.0017455519533188942	10	-1.29062235060191	2014.3860369609847	2014-05-21	7	japan_korea	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	6e-06	0.0	11.733119	6.449998999999998	0.8632157321499598
A/Lao/820/2014	0.002579958849741607	7.970888510127509	7.016642303131744	-8.546755553547081	80897ab	0.002579958849741607	laos	-1.000088900581841e-12	0	0.0	2014-08-18	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	0.0398607630931222	0.002321993916724884	10	-1.29062235060191	2014.6297056810406	2014-08-18	7	southeast_asia	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.030032	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Lao/899/2014	0.0009568052752296324	8.39931015427205	7.016642303131744	-8.546755553547081	80897ab	0.0009568052752296324	laos	-1.000088900581841e-12	0	0.0	2014-09-08	0.7583061755412922	0.4220085492221039	9.97922451949041	-5.3503089711608185	0.9066300839738324	0.0017392697136101778	11	-0.3416353281005056	2014.6872005475705	2014-09-08	7	southeast_asia	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.064123	0.0	11.733119	6.321764999999999	0.8921872623107412
A/Madagascar/2739/2014	0.003086187460282725	7.970888510127509	7.016642303131744	-8.546755553547081	80897ab	0.003086187460282725	madagascar	-1.000088900581841e-12	0	0.0	2014-09-30	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	0.4954933790818089	0.002899877652730723	10	-1.29062235060191	2014.7474332648874	2014-09-30	7	africa	-9.99866855976916e-13	True	2014-10-01	h3n2	ha	0.085158	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Michigan/15/2014	0.0017555230234890702	7.703748468652318	6.931578643546428	-8.579387877287525	ea08d9e	0.0017555230234890702	usa	-1.000088900581841e-12	0	5.342346667275652e-07	2014-09-24	-0.3300166431875798	-1.3075346852947152	8.50736249596675	-5.804615401094256	0.21931104872060228	0.0017430798597076935	11	0.6073516944008986	2014.7310061601645	2014-09-24	6	north_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.083012	0.0	4.462769	8.778647	-0.9760594706552878
A/Misiones/7091/2014	0.000247227926078359	7.84343908209764	7.445289526700335	-11.617601878849213	7a8b37b	0.000247227926078359	argentina	-1.000088900581841e-12	0	0.0	2014-07-07	-1.6006281448092754	0.5187457131866039	12.1870175547759	-3.1587681604232665	-0.2412264155092149	2.2271789365669385e-17	11	-0.3416353281005056	2014.514715947981	2014-07-07	7	south_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.001578	0.0	15.697556000000002	10.580066	0.56919133182096
A/Nagasaki/13N101/2014	0.000355827408480322	8.802260160186814	6.9315779820875765	-8.727474276656238	ea08d9e	0.000355827408480322	japan	-1.000088900581841e-12	0	0.0	2014-07-29	-0.3300166431875798	0.29009423472505835	9.24329350772858	-4.90930850430187	0.3841618604471848	0.0005803015994716662	12	0.6073516944008986	2014.5749486652976	2014-07-29	6	japan_korea	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.009365	0.0	3.713938999999999	9.495298000000002	-1.3542631587963498
A/Nepal/1261B/2014	0.0006593441402587967	8.802260160186814	6.9315779820875765	-8.727474276656238	ea08d9e	0.0006593441402587967	nepal	-1.000088900581841e-12	0	0.0	2014-07-19	-0.3300166431875798	0.6125514479400586	8.50736249596675	-5.804615401094256	0.5181814998701333	0.0005801766409663918	12	0.6073516944008986	2014.5475701574264	2014-07-19	6	south_asia	-9.99866855976916e-13	True	2014-10-01	h3n2	ha	0.0044469999999999996	0.0	2.7139409999999993	8.514026999999999	-1.6494523077750127
A/Nepal/1336/2014	0.0007416837782340951	8.399312284574782	7.016642303131744	-8.546755553547081	80897ab	0.0007416837782340951	nepal	-1.000088900581841e-12	0	0.0	2014-08-07	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	0.6155178942765762	2.213767202120364e-17	10	-1.29062235060191	2014.599589322382	2014-08-07	7	south_asia	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.01669	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Nepal/1637A/2014	0.0008979414833056552	8.39931015427205	7.016642303131744	-8.546755553547081	80897ab	0.0008979414833056552	nepal	-9.99866855976916e-13	0	0.0	2014-09-02	0.7583061755412922	0.5568542929301948	9.97922451949041	-5.3503089711608185	0.9628294121206742	2.2166955462571285e-17	10	-1.29062235060191	2014.6735112936346	2014-09-03	7	south_asia	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.055892	0.0	10.733121000000004	5.450009999999999	0.9777388649183345
A/Newcaledonia/71/2014	0.0012610671713333304	7.703748468652318	6.9315779820875765	-8.727474276656238	ea08d9e	0.0012610671713333304	new_caledonia	-1.000088900581841e-12	0	0.0	2014-08-13	-0.3300166431875798	0.6623857445278313	8.50736249596675	-5.804615401094256	0.19640246328064845	0.001161177492449652	13	1.5563387169023029	2014.6160164271048	2014-08-13	6	oceania	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.02337	0.0	3.713938999999999	9.467288000000002	-1.3500010905863284
A/Newcastle/22/2014	0.0	7.84343908209764	7.445289526700335	-11.617601878849213	7a8b37b	0.0	australia	-1.000088900581841e-12	0	0.0	2014-06-16	-1.6006281448092754	0.5187457131866039	12.1870175547759	-3.1587681604232665	-0.02726770611252841	2.2271789365669385e-17	11	-0.3416353281005056	2014.457221081451	2014-06-16	7	oceania	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.000177	0.0	15.697556000000002	10.580066	0.56919133182096
A/Norway/2034/2014	0.0006517230428928836	7.408737072557153	7.445278408283401	-12.040318200806462	7a8b37b	0.0006517230428928836	norway	-1.000088900581841e-12	0	0.0	2014-06-23	-1.6006281448092754	0.052648468630376435	10.71515553125224	-5.393407774744907	-0.13533353968935385	0.0005793188525237968	11	-0.3416353281005056	2014.476386036961	2014-06-23	7	europe	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.00038700000000000003	0.0	12.803510000000001	8.316741	0.6224491606107633
A/Oman/3676/2014	0.0006191418750575889	7.84343908209764	7.445289526700335	-11.617601878849213	7a8b37b	0.0006191418750575889	oman	-1.000088900581841e-12	0	0.0	2014-06-19	-1.6006281448092754	0.5187457131866039	12.1870175547759	-3.1587681604232665	-0.069940754798489	0.0011602870590544116	11	-0.3416353281005056	2014.4681724846	2014-06-20	7	west_asia	-9.99866855976916e-13	True	2014-10-01	h3n2	ha	0.000279	0.0	15.697556000000002	10.580066	0.56919133182096
A/Oman/4289/2014	0.00372820663515324	8.136278726505397	7.016642264866606	-8.617432657960457	c9346ca	0.00372820663515324	oman	-1.000088900581841e-12	0	5.278986455859178e-08	2014-07-27	-0.846406415388211	1.040540112752695	10.71515553125224	-4.667429918085039	-1.1082088592394743	0.002903394462716381	9	-1.29062235060191	2014.5722108145105	2014-07-28	7	west_asia	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.008735	0.0	10.601129000000004	6.335711999999997	0.7426392552456739
A/Paraguay/86/2014	0.0013005435708685585	7.589000808530468	6.931578047448974	-8.727474276656238	ea08d9e	0.0013005435708685585	paraguay	-1.000088900581841e-12	0	5.278986455859178e-08	2014-06-30	-0.3300166431875798	1.0962372677625587	9.24329350772858	-5.10269047139746	0.2465412364991491	0.0011604233071572025	12	0.6073516944008986	2014.495550992471	2014-06-30	6	south_america	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	0.000802	0.0	3.5730389999999996	9.494954	-1.410009349859706
A/SouthAfrica/4100/2014	0.0031740916680098557	7.051940041370847	6.938447244301852	-12.449533890337491	1a16e36	0.0031740916680098557	south_africa	-1.000088900581841e-12	0	0.0	2014-05-28	-2.4613124913768285	0.14059134496174014	9.97922451949041	-6.313886953334037	-1.7350533796703285	0.0034989253015828537	12	-0.3416353281005056	2014.405201916496	2014-05-28	7	africa	-1.000088900581841e-12	True	2014-10-01	h3n2	ha	1.6e-05	0.0	12.806470000000001	8.547870999999999	0.5832358223676007
