strain	branch_length	cTiter	cTiterSub	cTiterSub_x	clade_membership	clock_length	country	country_entropy	dTiter	dTiterSub	date	delta_frequency	dms_star	ep	ep_x	lbi	mutation_length	ne	ne_star	numdate	raw_date	rb	region	region_entropy	is_terminal	timepoint	lineage	segment	frequency	naive
A/Tocantins/16261/2015	0.002539061393724354	7.437000823954897	7.510184472835274	-12.909369609170932	7a8b37b	0.002539061393724354	brazil	-1.000088900581841e-12	0	0.0	2015-02-17	-1.4059822654061114	-0.9411060339140331	10.71515553125224	-5.499006601404392	-1.9355611859387152	0.0017406132187797474	12	0.6073516944008986	2015.1341546885694	2015-02-18	7	south_america	-9.99866855976916e-13	True	2015-04-01	h3n2	ha	0.030869	0.0
A/Vladivostok/36/2015	0.0015807738645911974	8.387690143379402	7.027206207333007	-8.434316953572266	80897ab	0.0015807738645911974	russia	-1.000088900581841e-12	0	0.0	2015-03-14	-2.54129769135719	1.4216259101886044	9.97922451949041	-5.619947802485501	0.06315278373856427	0.003486005873539043	9	-0.3416353281005056	2015.1998631074607	2015-03-14	7	west_asia	-1.000088900581841e-12	True	2015-04-01	h3n2	ha	0.067737	0.0
A/Wisconsin/20/2015	0.0017377963816532747	8.7724684092192	6.997666853945849	-9.07621350730006	ea08d9e	0.0017377963816532747	usa	-1.000088900581841e-12	0	0.0	2015-02-24	0.03216461250948702	-2.315946333894352	9.97922451949041	-4.858767566542878	0.6822630251769638	0.002326532879377034	12	-0.3416353281005056	2015.1505817932925	2015-02-24	6	north_america	-1.000088900581841e-12	True	2015-04-01	h3n2	ha	0.039827	0.0
A/Zambia/2-00106/2015	0.007360167606001946	7.018367889111962	6.997666782059145	-14.034907932577454	66a66dd	0.007360167606001946	zambia	-1.000088900581841e-12	0	0.0	2015-03-25	-0.6594938009866542	0.5568542929301948	9.97922451949041	-7.293355028682419	-0.5163503419343405	0.0011595837498312867	10	-1.2906223506019099	2015.2299794661194	2015-03-25	7	africa	-1.000088900581841e-12	True	2015-04-01	h3n2	ha	0.078876	0.0
A/Alaska/138/2015	0.0005770242330540613	8.597199921034456	7.008319998051424	-9.472353505643321	ea08d9e	0.0005770242330540613	usa	-1.000088900581841e-12	0	0.0	2015-08-03	0.9848708057231147	0.21387707523787652	8.50736249596675	-7.1355582387844505	-0.3646673068698718	0.0005801302247391615	13	-0.3416353281005056	2015.5886379192334	2015-08-03	6	north_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.011164	0.0
A/Alaska/151/2015	0.0004239783740528948	8.597199921034456	7.008319998051424	-9.90971660169523	ea08d9e	0.0004239783740528948	usa	-1.000088900581841e-12	0	0.0	2015-07-20	0.9848708057231147	0.5568542929301948	8.50736249596675	-7.1355582387844505	-0.24423753153822836	2.2184817338716527e-17	12	-1.2906223506019099	2015.5530458590008	2015-07-21	6	north_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.004454	0.0
A/Alaska/232/2015	0.0001065936417357534	8.816801150467873	7.008319998051424	-9.90971660169523	ea08d9e	0.0001065936417357534	usa	-1.000088900581841e-12	0	0.0	2015-09-09	0.9848708057231147	-1.8703690938154423	9.24329350772858	-6.144025976937087	-0.27411813401233115	2.2270683795234584e-17	14	0.6073516944008986	2015.6899383983573	2015-09-09	6	north_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.056205	0.0
A/Alaska/240/2015	0.00017850782459245124	8.816819952175447	7.008319998757784	-7.859639320270771	ea08d9e	0.00017850782459245124	usa	-1.000088900581841e-12	0	0.0	2015-09-15	0.9848708057231147	-0.8766145912710329	9.97922451949041	-5.501072618669522	-0.4036383487735221	2.2260287861578504e-17	13	-0.3416353281005056	2015.7063655030802	2015-09-15	6	north_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.063545	0.0
A/Alaska/45/2015	9.434113928272896e-05	8.597199921034456	7.008319998051424	-9.90971660169523	ea08d9e	9.434113928272896e-05	usa	-1.000088900581841e-12	0	0.0	2015-06-23	0.9848708057231147	0.5568542929301948	8.50736249596675	-7.1355582387844505	0.04618648470145793	2.2184817338716527e-17	12	-1.2906223506019099	2015.476386036961	2015-06-23	6	north_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.000331	0.0
A/Argentina/133/2015	0.0009093191299450568	9.0766224764438	7.0311824060220784	-10.559114771580585	80897ab	0.0009093191299450568	argentina	-1.000088900581841e-12	0	0.0	2015-07-20	-1.7889832335116507	1.6913173976047864	10.71515553125224	-5.754980865265975	-0.6022055801877498	0.001158004134422456	11	-0.3416353281005056	2015.5530458590008	2015-07-21	7	south_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.004454	0.0
A/Bangladesh/3400/2015	0.0005456928475296961	8.547102608372118	7.008319998051424	-9.90971660169523	e4d8ffe	0.0005456928475296961	bangladesh	-1.000088900581841e-12	0	0.0	2015-05-24	-1.4423646727711885	-1.7853576466951244	10.71515553125224	-4.598839242139021	0.4230319535701403	2.2205180980436907e-17	12	-1.2906223506019099	2015.396988364134	2015-05-25	6	south_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	9e-06	0.0
A/Bangladesh/5012/2015	0.0024881315472271605	9.02236702509969	7.008320003112637	-9.90971660169523	ea08d9e	0.0024881315472271605	bangladesh	-1.000088900581841e-12	0	4.0877445987711285e-09	2015-09-19	0.9848708057231147	-1.6446490445649424	9.97922451949041	-5.218399199690378	-0.22319563377799567	0.0040705297315094474	12	-1.2906223506019099	2015.7173169062287	2015-09-19	6	south_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.067489	0.0
A/Bangladesh/8016/2015	0.0018654268297772746	8.597199921034456	7.008319998051424	-10.388398751913396	ea08d9e	0.0018654268297772746	bangladesh	-9.99866855976916e-13	0	0.0	2015-08-24	0.9848708057231147	-0.026500120067850866	8.50736249596675	-7.1355582387844505	-1.1167147377094944	0.00290148739380578	13	0.6073516944008986	2015.6461327857635	2015-08-24	6	south_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.0335	0.0
A/Brazil/985/2015	0.0001885232063599181	8.597199921034456	7.008319998051424	-9.90971660169523	ea08d9e	0.0001885232063599181	brazil	-1.000088900581841e-12	0	0.0	2015-06-30	0.9848708057231147	0.5568542929301948	8.50736249596675	-7.1355582387844505	-0.04138336162019017	0.0005796976424317277	12	-1.2906223506019099	2015.498288843258	2015-07-01	6	south_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.000758	0.0
A/Cambodia/942/2015	0.0019070992975977407	8.547102458803414	7.008319998051424	-9.90971660169523	e4d8ffe	0.0019070992975977407	cambodia	-1.000088900581841e-12	0	0.0	2015-09-01	-1.4423646727711885	0.5861685850406494	9.97922451949041	-5.477538014544474	-0.3050912601810973	0.0011598530822220716	12	-1.2906223506019099	2015.6707734428478	2015-09-02	6	southeast_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.04637	0.0
A/Cambodia/Z0722378/2015	0.0011461035251480074	8.547102608372118	7.008319998051424	-9.90971660169523	e4d8ffe	0.0011461035251480074	cambodia	-1.000088900581841e-12	0	0.0	2015-07-15	-1.4423646727711885	-1.7853576466951244	10.71515553125224	-4.598839242139021	-0.16662018999896705	0.0005797690632219277	12	-1.2906223506019099	2015.536618754278	2015-07-15	6	southeast_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.00274	0.0
A/Cambodia/Z0727320/2015	0.000745829740069457	8.547102608372118	7.008319998051424	-9.510709493451865	e4d8ffe	0.000745829740069457	cambodia	-9.99866855976916e-13	0	0.0	2015-06-11	-1.4423646727711885	-4.42657536584708	10.71515553125224	-4.598839242139021	0.20792806693754887	0.0011600645783546215	12	-0.3416353281005056	2015.4435318275155	2015-06-11	6	southeast_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	8.4e-05	0.0
A/Chanthaburi/49/2015	0.0010371091080575193	8.816819952175447	7.008319998051424	-10.242783587830692	ea08d9e	0.0010371091080575193	thailand	-1.000088900581841e-12	0	0.0	2015-05-18	0.9848708057231147	-3.2774551151172617	8.50736249596675	-6.209937778274793	-0.28481598955685716	0.002322185029163757	14	0.6073516944008986	2015.380561259412	2015-05-19	6	southeast_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	4e-06	0.0
A/Chungbuk/1594/2015	0.0004127691488976619	9.02236702509969	7.008319998051424	-9.90971660169523	ea08d9e	0.0004127691488976619	south_korea	-1.000088900581841e-12	0	0.0	2015-09-06	0.9848708057231147	0.4777057042319675	8.50736249596675	-7.1355582387844505	-0.16355932969739415	0.0005796699576415807	13	-0.3416353281005056	2015.6844626967832	2015-09-07	6	japan_korea	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.053487	0.0
A/Ecuador/1661/2015	0.0006190754256308606	8.867416575612149	7.008319998051424	-9.90971660169523	ea08d9e	0.0006190754256308606	ecuador	-1.000088900581841e-12	0	0.0	2015-06-01	0.9848708057231147	0.5568542929301948	8.50736249596675	-7.1355582387844505	0.1773438088244107	0.0011601625311989684	12	-1.2906223506019099	2015.4161533196439	2015-06-01	6	south_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	2.4e-05	0.0
A/England/334/2015	0.0009772980181326112	8.597199921034456	7.008319998051424	-9.510709493451865	ea08d9e	0.0009772980181326112	united_kingdom	-1.000088900581841e-12	0	0.0	2015-09-05	0.9848708057231147	-2.0843634262217607	8.50736249596675	-7.1355582387844505	-0.5083461581484918	0.0005796976424317277	12	-0.3416353281005056	2015.681724845996	2015-09-06	6	europe	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.052094000000000015	0.0
A/England/52840541/2015	0.0019534953884843727	8.547103094736817	7.008319998757784	-9.349537238328322	e4d8ffe	0.0019534953884843727	united_kingdom	-1.000088900581841e-12	0	5.705021769954308e-10	2015-07-03	-1.4423646727711885	-2.154717727286852	10.71515553125224	-4.818847196075064	-0.6855871015637539	0.002904410610209916	13	-0.3416353281005056	2015.5037645448324	2015-07-03	6	europe	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.000923	0.0
A/Ghana/FS-15-0583/2015	0.002557632698765114	8.867416575612149	7.008319998051424	-9.90971660169523	ea08d9e	0.002557632698765114	ghana	-1.000088900581841e-12	0	0.0	2015-09-24	0.9848708057231147	0.09955133600710371	8.50736249596675	-7.0781173524419225	-0.3603470935370584	0.0023243035905523217	12	-1.2906223506019099	2015.7337440109525	2015-09-25	6	africa	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.071514	0.0
A/Hangzhou/A619/2015	0.001884747711754186	8.816819952175447	7.008319998051424	-9.472353505643321	ea08d9e	0.001884747711754186	china	-1.000088900581841e-12	0	0.0	2015-07-30	0.9848708057231147	0.2226713628710129	9.24329350772858	-6.415981099871594	-0.8426623435719869	0.0011597442519863288	14	0.6073516944008986	2015.577686516085	2015-07-30	6	china	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.008579999999999999	0.0
A/Hangzhou/A678/2015	0.0005300631433213382	8.816801150467873	7.008319998051424	-9.90971660169523	ea08d9e	0.0005300631433213382	china	-9.99866855976916e-13	0	0.0	2015-08-17	0.9848708057231147	-1.5303233053341696	9.24329350772858	-6.144025976937087	-0.17490375433443936	0.0005797242315700534	15	1.5563387169023029	2015.6269678302533	2015-08-17	6	china	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.024489	0.0
A/Hunan-Wuling/11088/2015	0.0013669332664664018	9.022367228414533	7.008320019681897	-9.62989601148949	ea08d9e	0.0013669332664664018	china	-1.000088900581841e-12	0	1.747009549896557e-08	2015-06-15	0.9848708057231147	0.8617229308789223	8.50736249596675	-7.1355582387844505	-0.05832385463395678	0.0011606206545333028	13	-0.3416353281005056	2015.454483230664	2015-06-15	6	china	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.000135	0.0
A/Iran/115843/2015	0.006691419302711164	8.348892518826958	7.0311823976853445	-10.193778701134338	c9346ca	0.006691419302711164	iran	-1.000088900581841e-12	0	0.0	2015-09-23	-0.5498657541244824	0.5568542929301948	10.71515553125224	-6.408161830928041	-0.9733320037271548	0.0052323646227968226	9	-1.2906223506019099	2015.7282683093767	2015-09-23	7	west_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.07045	0.0
A/Kawasaki/52/2015	0.002275085557837473	7.8403116122887075	7.008320005193954	-10.295552896895027	ea08d9e	0.002275085557837473	japan	-9.99866855976916e-13	0	0.0	2015-06-19	0.9848708057231147	0.15524849101696736	8.50736249596675	-6.574226765356494	-1.778869415447502	0.0017410656728402193	13	-0.3416353281005056	2015.4654346338125	2015-06-19	6	japan_korea	-9.99866855976916e-13	True	2015-10-01	h3n2	ha	0.000213	0.0
A/Lao/1810/2015	0.0015539165460577847	8.547102458803414	7.008319999480762	-9.90971660169523	e4d8ffe	0.0015539165460577847	laos	-1.000088900581841e-12	0	1.1544215497030369e-09	2015-08-03	-1.4423646727711885	-0.4017230590816692	9.97922451949041	-5.477538014544474	-0.4112180694991596	0.0011603052963020818	11	-0.3416353281005056	2015.5886379192334	2015-08-03	6	southeast_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.011164	0.0
A/Liaoning-Baita/1293/2015	0.00225371832520967	8.816819952175447	7.008319998051424	-9.472353505643321	ea08d9e	0.00225371832520967	china	-1.000088900581841e-12	0	0.0	2015-05-06	0.9848708057231147	0.21387707523787652	8.50736249596675	-7.1355582387844505	-0.3622917281057107	0.0023213851131602056	13	-0.3416353281005056	2015.3449691991784	2015-05-06	6	china	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	1e-06	0.0
A/Mali/206CI/2015	0.001881683068579852	8.21447507381304	7.008319998051424	-9.90971660169523	ea08d9e	0.001881683068579852	mali	-1.000088900581841e-12	0	0.0	2015-08-31	0.9848708057231147	-0.6919345509751692	9.24329350772858	-6.144025976937087	-0.44576197916731936	0.0005791384150286505	12	-1.2906223506019099	2015.665297741273	2015-08-31	6	africa	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.043465	0.0
A/Mie/21/2015	0.0016059831211057347	8.816819952175447	7.008319998051424	-9.472353505643321	ea08d9e	0.0016059831211057347	japan	-1.000088900581841e-12	0	0.0	2015-07-07	0.9848708057231147	0.21387707523787652	8.50736249596675	-7.1355582387844505	-0.4797215593461171	0.0017420162186645926	13	-0.3416353281005056	2015.514715947981	2015-07-07	6	japan_korea	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.00135	0.0
A/Montana/28/2015	0.00028446265005404626	8.816819952175447	7.008319998757784	-7.859639320270771	ea08d9e	0.00028446265005404626	usa	-1.000088900581841e-12	0	0.0	2015-09-24	0.9848708057231147	-0.8766145912710329	9.97922451949041	-5.501072618669522	-0.4709282756022554	2.2260287861578504e-17	13	-0.3416353281005056	2015.7310061601645	2015-09-24	6	north_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.071019	0.0
A/Mozambique/IR803/2015	0.001263057384261853	8.98815488313863	7.008319998051424	-9.90971660169523	e4d8ffe	0.001263057384261853	mozambique	-9.99866855976916e-13	0	0.0	2015-05-06	-1.4423646727711885	0.5568542929301948	9.24329350772858	-6.147509505712114	-0.6096764346331602	0.0011614876711948429	12	-1.2906223506019099	2015.3449691991784	2015-05-06	6	africa	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	1e-06	0.0
A/Norway/2326/2015	0.0030587407371957948	8.294144457248365	9.28598250195861	-12.296781976206256	7fa06b5	0.0030587407371957948	norway	-1.000088900581841e-12	0	0.121111079288252	2015-05-10	-1.914879184988604	-0.516048798312442	12.1870175547759	-5.492326642719976	-1.987081703732449	0.002902070370665234	11	0.6073516944008986	2015.3559206023272	2015-05-10	7	europe	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	1e-06	0.0
A/Norway/2504/2015	0.0008753014976388349	8.294145014302378	9.136029681562102	-13.051377814532067	7fa06b5	0.0008753014976388349	norway	-1.000088900581841e-12	0	0.0	2015-06-07	-1.914879184988604	0.5568542929301948	12.1870175547759	-4.622227523481388	-1.988487768069762	2.1981390963406606e-17	11	-1.2906223506019099	2015.432580424367	2015-06-07	7	europe	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	5.1e-05	0.0
A/Norway/2587/2015	4.781363897330554e-05	9.02236702509969	7.008319998051424	-9.90971660169523	ea08d9e	4.781363897330554e-05	norway	-1.000088900581841e-12	0	0.0	2015-08-07	0.9848708057231147	0.4777057042319675	8.50736249596675	-7.1355582387844505	0.13942363884307232	2.2260287861578504e-17	13	-0.3416353281005056	2015.599589322382	2015-08-07	6	europe	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.014278	0.0
A/Oman/5287/2015	0.0017006082123917042	8.597199921034456	7.0083199984387505	-9.686060223493318	ea08d9e	0.0017006082123917042	oman	-9.99866855976916e-13	0	3.1282899178123237e-10	2015-08-10	0.9848708057231147	1.0112258206422404	9.24329350772858	-6.7131223626185195	-1.0465803566337146	0.0011592896633778693	12	-1.2906223506019099	2015.607802874744	2015-08-10	6	west_asia	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.016978	0.0
A/Perth/48/2015	0.0007838940430164344	8.867416575612149	7.008319998051424	-9.90971660169523	ea08d9e	0.0007838940430164344	australia	-1.000088900581841e-12	0	0.0	2015-06-15	0.9848708057231147	0.5568542929301948	8.50736249596675	-7.1355582387844505	0.016889790364500192	2.222691159047956e-17	12	-1.2906223506019099	2015.454483230664	2015-06-15	6	oceania	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.000135	0.0
A/Peru/6915/2015	0.002586045801576422	8.597199921034456	7.0083199984387505	-9.686060223493318	ea08d9e	0.002586045801576422	peru	-1.000088900581841e-12	0	3.1282899178123237e-10	2015-08-25	0.9848708057231147	1.0112258206422404	9.24329350772858	-6.7131223626185195	-1.1215215995036667	0.0017404235782003663	12	-1.2906223506019099	2015.6488706365506	2015-08-25	6	south_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.034883	0.0
A/Saitama/34/2015	0.001723693697697131	8.816819952175447	7.008319998051424	-9.472353505643321	ea08d9e	0.001723693697697131	japan	-1.000088900581841e-12	0	0.0	2015-08-17	0.9848708057231147	0.21387707523787652	8.50736249596675	-7.1355582387844505	-0.6873895707239849	0.0011600556924547599	13	-0.3416353281005056	2015.6269678302533	2015-08-17	6	japan_korea	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.024489	0.0
A/SaoPaulo/72317/2015	0.0025185602141178324	8.867416575612149	7.008319998051424	-9.90971660169523	ea08d9e	0.0025185602141178324	brazil	-1.000088900581841e-12	0	0.0	2015-09-23	0.9848708057231147	0.3633799650011948	9.24329350772858	-6.143692372532051	-0.35230402972754576	0.002322079704294971	12	-1.2906223506019099	2015.7282683093767	2015-09-23	6	south_america	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.07045	0.0
A/SouthAfrica/R3402/2015	0.0013774127310066007	8.988155168046019	11.889350298521302	-10.691989687624988	e4d8ffe	0.0013774127310066007	south_africa	-9.99866855976916e-13	0	3.9422189336981655	2015-06-16	-1.4423646727711885	-1.4599690042690787	8.50736249596675	-5.35463662694587	-0.8886444367670873	0.0005800764503233307	12	-1.2906223506019099	2015.457221081451	2015-06-16	5	africa	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.000151	0.0
A/SouthAfrica/R3944/2015	0.002064761225449397	8.588034439168586	7.008319998051424	-9.90971660169523	e4d8ffe	0.002064761225449397	south_africa	-9.99866855976916e-13	0	0.0	2015-07-05	-1.4423646727711885	0.2871628055140129	9.24329350772858	-6.147509505712114	-1.0036118665262312	0.0023248655667472288	13	-0.3416353281005056	2015.5119780971936	2015-07-06	6	africa	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.0012289999999999998	0.0
A/Tasmania/1012/2015	0.004396794138086562	8.294144302106092	9.136029686036535	-13.051377814532067	7fa06b5	0.004396794138086562	australia	-1.000088900581841e-12	0	0.0	2015-08-03	-1.914879184988604	0.5568542929301948	12.92294856653773	-3.8123355397995233	-1.9907967293350142	0.003482809408477496	11	-1.2906223506019099	2015.5913757700205	2015-08-04	7	oceania	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.011892	0.0
A/Tianjin-Nankai/1779/2015	9.482088335134932e-05	8.816801150467873	7.008319998051424	-9.90971660169523	ea08d9e	9.482088335134932e-05	china	-1.000088900581841e-12	0	0.0	2015-09-08	0.9848708057231147	-1.8703690938154423	9.24329350772858	-6.144025976937087	-0.26515009477651885	2.2270683795234584e-17	14	0.6073516944008986	2015.6872005475705	2015-09-08	6	china	-1.000088900581841e-12	True	2015-10-01	h3n2	ha	0.054859000000000005	0.0
